Date,Open,High,Low,Close,Volume
2024-02-17,147.5965438942624,151.4547718926574,142.37939586847656,148.74340162679977,31490862
2024-02-18,148.35218626530968,151.0997616501086,148.24403071567565,149.1159284798772,45742992
2024-02-19,146.13448800759727,153.00517816249015,144.23419705302223,148.6171829480585,34227092
2024-02-20,151.7961322606252,150.79403450142127,146.77313926086848,149.6590714326714,2092886
2024-02-21,149.11151703073725,150.39103278267518,145.05786135567547,148.56219672004445,40034208
2024-02-22,147.97428809894632,152.68967085659247,145.80721992884583,150.4805252161527,48754161
2024-02-23,150.59621122422374,153.30619941642348,144.22969728210563,148.7838477995856,2315707
2024-02-24,150.2345847877983,153.38124113654737,147.2244616602683,150.57116935422863,41592846
2024-02-25,149.43304726772283,151.60446235098422,141.5153212693753,147.86507799494464,12186637
2024-02-26,143.2215397088185,150.81963802922147,141.59405982004563,146.06918855940285,27857451
2024-02-27,145.42543425091145,155.3063332786978,144.12098328253916,148.21943162133098,21616484
2024-02-28,144.77054666366715,152.3125991979624,146.5933232326773,146.7024241848521,45495645
2024-02-29,141.6488191732882,146.2096985217607,138.65889550915148,143.3059138574206,44077014
2024-03-01,149.91774738967263,153.901806004726,145.7150589975829,148.35142027721128,8266465
2024-03-02,149.4728886596814,155.2866911753301,141.8534277852229,148.24721529039195,49438774
2024-03-03,150.3465664658892,153.38831156240605,142.65904239254698,149.65165529835915,37003510
2024-03-04,145.2339302367247,145.96775482237902,142.113363635705,143.03204405131095,16676870
2024-03-05,145.40737964047983,147.46608351314183,144.91540447856184,146.89306322887435,9124680
2024-03-06,157.38204153323213,161.78709528126416,149.59155147987408,154.87672524563231,48739889
2024-03-07,161.37313383682374,160.7289728703243,154.83964954998007,158.7726220244089,41640643
2024-03-08,162.80189760205627,163.7531277460229,156.17745900715505,163.23113175190988,38402743
2024-03-09,159.27530354497512,166.2508108880876,159.5315244022871,161.90209246028476,22067643
2024-03-10,164.19419193882186,169.60178379768195,155.1557927918993,162.71956277074267,27305754
2024-03-11,163.24392726532076,167.65656155881663,162.31957007619962,164.31573466358319,22425568
2024-03-12,163.95069198827997,168.38346451127862,158.36757767161444,162.0390875919052,6603832
2024-03-13,159.46312546852525,168.39718593276822,155.80929524233238,161.63753642798866,31907691
2024-03-14,158.68417307510236,162.03339500353184,157.34510893185634,158.4337519669828,35818156
2024-03-15,157.23622773203573,161.8299421460046,157.075999833187,157.18546480992302,4368173
2024-03-16,157.29572718920068,164.1186674806594,153.8916730408376,159.85133772324238,11647514
2024-03-17,153.46113008966427,161.55078055230098,152.80980924101473,154.30466539386046,34520603
2024-03-18,154.6619535256153,162.97941326821473,155.3096251112505,157.27424531354023,46592130
2024-03-19,152.17519740965636,159.44078195960464,150.4638400855041,152.39012655748863,36197755
2024-03-20,154.6424916031144,154.22821385841038,152.22390123694967,152.55008679594403,17904378
2024-03-21,151.5820963158091,155.3614669362915,149.06125611295707,152.98833595066876,12969571
2024-03-22,156.39060540434082,155.29979496229794,152.22995539465808,154.7510980701687,47480944
2024-03-23,152.2407944520672,158.0474533060397,152.83548290025124,154.1933296870411,15592255
2024-03-24,152.0544490842569,157.60339965632954,147.0754236061512,151.00505499305925,20453546
2024-03-25,154.082530739103,154.0402201493607,147.6335211269827,151.56332159587214,49772103
2024-03-26,157.1790841842518,159.30924274842874,152.90128802031447,158.29392881315675,16190763
2024-03-27,160.7828964641399,158.78989297381813,156.51411962707897,158.24831773891557,43312881
2024-03-28,155.51694750271204,158.96217243189838,153.043668240639,155.48323297543018,34351720
2024-03-29,152.90858444690434,155.30061208439284,149.810090982288,154.03733843498892,13512612
2024-03-30,156.9513144855028,157.1745484866198,150.0152297807534,154.5008796411157,6118708
2024-03-31,150.79653021147413,159.97350118086987,146.54716142516637,153.6730608343503,24136368
2024-04-01,149.5477891129519,155.35239707643848,144.85374066062602,152.42546699322148,42828204
2024-04-02,157.15139034662838,161.2993952917984,152.8393263603096,156.52635179671927,9707237
2024-04-03,160.03141579766282,162.12505596597643,153.54782651364434,158.15412183354925,48308279
2024-04-04,159.36723510611336,163.44817690342774,156.17061654731398,157.77967927767068,17802510
2024-04-05,154.78207346492087,158.65949654790487,153.83023804838425,157.43024218221544,48327030
2024-04-06,160.82162284990645,165.24686007214743,157.4765115183282,157.9764592763315,21439917
2024-04-07,161.05437616548153,164.89797941793938,153.33564888492467,159.75674537042656,40738176
2024-04-08,166.85140797390324,166.12746468066675,163.82618393824686,163.90690529953395,20931199
2024-04-09,161.45085735875202,163.56396613587697,156.85555861748418,162.56214676628557,34229451
2024-04-10,160.5972337522557,160.5540012039436,156.51179725807302,159.36098056802174,33069032
2024-04-11,159.86739375635824,163.7656832800771,153.67301148426623,157.59836345912916,33899444
2024-04-12,154.1220853457725,159.41636107978633,149.9036683766238,154.86254995429624,33952251
2024-04-13,153.0005374990661,153.0671572053371,143.74340766754707,150.20751929043487,41821041
2024-04-14,153.05311811085306,157.0772653248534,147.82186977114915,154.50551449899075,32570128
2024-04-15,156.0097839088515,163.89390710603118,154.90185992332013,157.16897661686505,10094051
2024-04-16,152.6769938725455,156.71984629973616,145.48002525689705,150.1524590961875,20422511
2024-04-17,153.6415380695889,155.19135249883848,150.5165632921478,150.80839280811924,30609544
2024-04-18,148.39032323412806,153.60196057486277,144.62964377726942,149.67636804348743,5072839
2024-04-19,146.0437223754125,154.2490373897785,148.07710189100703,148.19919044593274,7552728
2024-04-20,142.4706078119065,146.292604118017,135.40729652543453,141.00943750764236,5006249
2024-04-21,143.3605153403416,143.7593210904412,134.61587510995332,140.93826426642337,29054791
2024-04-22,141.7239309602286,141.73923056785756,136.3035598524294,141.15528045533193,45100304
2024-04-23,138.6134310139524,143.16929349818142,137.08284711862092,137.87157739660316,8733963
2024-04-24,143.9175236693947,143.62090895932775,139.01470981272982,142.41959237061909,20849758
2024-04-25,142.6837683829858,144.8100768817266,138.43838852403485,144.6915968442396,38144075
2024-04-26,144.32092762339747,147.61067628065632,135.99063042742958,141.63847119704283,15759550
2024-04-27,143.78185250245446,148.74619245540163,139.58796099016263,144.56638893985587,39346552
2024-04-28,143.9612644724425,149.6120802944626,140.29161647396506,143.2265670339353,29207297
2024-04-29,146.09743759697255,149.8253761205425,141.3980566369232,146.28107288467862,46269643
2024-04-30,141.93914442693335,148.7036052860939,140.32259516801105,142.12002923036943,21657197
2024-05-01,143.76072400257542,145.12812928293522,139.86832754431632,142.6042357530012,23876806
2024-05-02,141.9310099748461,144.2190283084932,138.2991389549315,139.17718178711112,38762105
2024-05-03,137.73652219021884,138.92546539060902,133.45066733852977,136.86572849770425,35663436
2024-05-04,133.22784676104828,131.68665188595452,127.2754896521284,131.67899037876214,37311988
2024-05-05,126.04031270699092,130.9070033562533,128.44380776223014,128.46775692828922,43008163
2024-05-06,126.87630845858355,129.94304163740009,121.28258780165774,125.32019571275164,34018816
2024-05-07,120.96870417349143,122.85910708506522,118.46044208069735,121.94437683145247,43820386
2024-05-08,120.57750926240165,125.49477659659058,121.23706396646926,122.40525550390842,26304157
2024-05-09,116.32942285527903,119.41127544602983,112.77271643056436,118.1569128865573,25881758
2024-05-10,119.7203911960225,119.3086676694356,115.21890977139896,118.86515727299357,27494608
2024-05-11,123.69473361277576,125.02493110826855,115.73639612083039,121.28068125756647,6187143
2024-05-12,119.9352768313568,124.81426111098193,114.01594174777641,119.14323595853304,46288898
2024-05-13,117.81032760726416,120.7887628144298,113.02153920044682,118.94098945433257,44791738
2024-05-14,116.74310748602079,121.5752533093852,112.29434610969591,118.1452268201019,33376841
2024-05-15,117.29851126833549,122.76386028889559,113.54605282293703,117.17684842487625,32820449
2024-05-16,109.40131586379184,114.9596192469992,110.27605940365653,111.33842951625515,26180383
2024-05-17,108.4190055889468,112.52101520837225,106.60946821678418,108.85734873401914,2979772
2024-05-18,112.83134782416424,113.0888127629919,110.03999130492821,112.08604331810928,29306972
2024-05-19,114.92472757132562,115.59303907944313,110.1025869950521,112.81436663357559,11272045
2024-05-20,111.93718866369107,114.33170592512134,111.259466532099,112.2710673343459,42877706
2024-05-21,106.53120967889284,110.36315915753978,107.17923041802615,107.82413343287297,1492461
2024-05-22,110.4960166331717,113.47985439569564,108.29116234127845,109.11090862535053,37979276
2024-05-23,108.1860462113994,109.60746269781228,106.13310581674068,107.13950951866906,30401658
2024-05-24,106.02427447254743,104.84887739574113,100.24925985953497,104.52041843621569,15674876
2024-05-25,101.00410023797805,106.79594661535299,100.09530454982442,102.16998760076498,4137731
2024-05-26,102.82586673143393,106.03055281863223,101.0623604728976,103.21879095873705,3827585
2024-05-27,105.05780222615624,107.83689606600538,100.63960599632946,103.07240329756736,27861985
2024-05-28,103.43577752403557,107.87137198768184,102.14786070247939,104.87022467420037,13781162
2024-05-29,107.9936769272074,107.63155031893196,102.37340529815856,107.25809738092686,23283605
2024-05-30,104.5724810970273,108.60495004418706,100.93916542902741,105.68349164754389,29930196
2024-05-31,105.5939581494051,108.63299485338892,105.077366042885,105.59328654956686,41761726
2024-06-01,106.21689518138056,106.08009730753432,103.0145975607639,104.95529207554041,33040464
2024-06-02,102.08868030321364,104.54074608550982,98.36813795076885,102.13531098608524,12895819
2024-06-03,100.89550171971575,101.96731489166066,96.08563814104882,99.67751547126431,32868497
2024-06-04,99.0580199058672,102.4449284178582,97.41439512470252,99.3507672524362,26041474
2024-06-05,101.21962189936035,100.52561355844061,96.29472881922783,99.23744161051957,7049412
2024-06-06,98.87412183036685,102.01196654887289,96.35953519220193,99.12857205067569,31629299
2024-06-07,97.63414841776778,100.21591606192354,94.37206785102124,99.02292723269319,41431821
2024-06-08,97.03760486648873,99.59463465190557,93.22479832861647,97.4199997368739,17751577
2024-06-09,102.62866048808316,102.26595561185083,98.5592863862906,101.64235082483833,15879634
2024-06-10,103.53584738669429,102.30511212542892,100.58134443875034,102.1146654770796,35869992
2024-06-11,100.78491252098077,102.5641094841201,96.14110713886919,100.94600902984533,28706256
2024-06-12,102.14609469602559,103.15857245601201,98.37570950976057,101.76153037876726,25727605
2024-06-13,101.42391985652975,102.07932579902085,98.51844858450167,100.04375594558299,48009766
2024-06-14,101.35267045539102,104.91185734454993,99.05650847657147,100.09726584206874,42466857
2024-06-15,101.53925020952518,103.53737598927172,96.81721550900637,100.90265974725864,27089250
2024-06-16,103.30619770511572,104.84239892023497,100.65093463405033,102.02062719475494,4563863
2024-06-17,99.78925711977554,104.17103244504771,99.26537303370205,99.48717125505867,47851240
2024-06-18,103.6062399759812,110.5688896228915,105.20809881465267,105.70059939420581,33925580
